sk_plant,plant_code,plant_name,plant_pengirim
59717,B330,CNS-BR KRIAN,8207
59718,B120,CNS-BR JAKUTPUS,8003
59719,B131,CNS-BR KARAWANG,8003
59720,B134,CNS-SP CIKAMPEK,8003
59721,B100,CNS-BR SUKABUMI,8201
59722,B182,CNS-JAKBAR 2,8003
59723,B100,CNS-BR SUKABUMI,8207
59724,B143,CNS- M2 KOPO,8003
59725,B132,CNS-SP PURWAKARTA,8003
59726,B220,CNS-BR TANGERANG,1107
59727,B102,CNS-SP CIBADAK,1107
59728,B150,CNS-BR PADALARANG,1602
59729,B185,CNS-BR JAKSEL,8003
59730,B300,CNS-BR SEMARANG,8003
59731,B300,CNS-BR SEMARANG,1109
59732,B221,CNS-SB CIKUPA,1107
59733,B110,CNS-BR SERANG,1601
59734,B171,CNS-SP SUBANG,8003
59735,B171,CNS-SP SUBANG,1103
59736,B171,CNS-SP SUBANG,1104
59737,B171,CNS-SP SUBANG,1103
59738,B160,CNS-BR CIREBON,8003
59739,B110,CNS-BR SERANG,1601
59740,B220,CNS-BR TANGERANG,1707
59741,B194,CNS-SP CIKALONG,8003
59742,B305,CNS-SP Brebes,8003
59743,B304,CNS-SP SALATIGA,8003
59744,B191,CNS-SB GARUT,1602
59745,B191,CNS-SB GARUT,1601
59746,B191,CNS-SB GARUT,1705
59747,B142,CNS-SB SUMEDANG,8003
59748,B162,CNS-SP MAJALENGKA,8003
59749,B143,CNS- M2 KOPO,1107
59750,B161,CNS-SP INDRAMAYU,8201
59751,B161,CNS-SP INDRAMAYU,8207
59752,B140,CNS-BR GEDEBAGE,8003
59753,B188,CNS - Pekayon,1103
59754,B143,CNS- M2 KOPO,1602
59755,B143,CNS- M2 KOPO,1101
59756,B140,CNS-BR GEDEBAGE,1705
59757,B102,CNS-SP CIBADAK,8003
59758,B102,CNS-SP CIBADAK,1109
59759,B102,CNS-SP CIBADAK,8003
59760,B143,CNS- M2 KOPO,8003
59761,B143,CNS- M2 KOPO,1112
59762,B143,CNS- M2 KOPO,8003
59763,B185,CNS-BR JAKSEL,1701
59764,B100,CNS-BR SUKABUMI,8003
59765,B110,CNS-BR SERANG,8003
59766,B334,CNS-SB MADIUN,8003
59767,B100,CNS-BR SUKABUMI,8003
59768,B334,CNS-SB MADIUN,8003
59769,B130,CNS-BR TAMBUN,1701
59770,B372,CNS-SB TENGGARRONG,8003
59771,B192,CNS-SB BANJAR,8003
59772,B192,CNS-SB BANJAR,1707
59773,B310,CNS-BR YOGYAKARTA,8207
59774,B310,CNS-BR YOGYAKARTA,8201
59775,B313,CNS-SP MAGELANG,8003
59776,B338,CNS-SP MOJOKERTO,8003
59777,B102,CNS-SP CIBADAK,8003
59778,B181,CNS-Kebayoran Lama,8003
59779,B110,CNS-BR SERANG,8003
59780,B220,CNS-BR TANGERANG,1701
59781,B162,CNS-SP MAJALENGKA,8003
59782,B113,CNS-RANGKASBITUNG,1707
59783,B193,CNS-SP PAMEUNGPEUK,8003
59784,B132,CNS-SP PURWAKARTA,8003
59785,B338,CNS-SP MOJOKERTO,8003
59786,B134,CNS-SP CIKAMPEK,8003
59787,B193,CNS-SP PAMEUNGPEUK,8003
59788,B143,CNS- M2 KOPO,1702
59789,B171,CNS-SP SUBANG,1701
59790,B338,CNS-SP MOJOKERTO,1111
59791,B134,CNS-SP CIKAMPEK,8003
59792,B134,CNS-SP CIKAMPEK,1109
59793,B300,CNS-BR SEMARANG,1112
59794,B120,CNS-BR JAKUTPUS,1711
59795,B191,CNS-SB GARUT,1707
59796,B120,CNS-BR JAKUTPUS,1107
59797,B100,CNS-BR SUKABUMI,8201
59798,B100,CNS-BR SUKABUMI,8207
59799,B163,CNS-SP KUNINGAN,1107
59800,B132,CNS-SP PURWAKARTA,1103
59801,B313,CNS-SP MAGELANG,1111
59802,B120,CNS-BR JAKUTPUS,1103
59803,B182,CNS-JAKBAR 2,8003
59804,B140,CNS-BR GEDEBAGE,8207
59805,B313,CNS-SP MAGELANG,1710
59806,B182,CNS-JAKBAR 2,1107
59807,B101,CNS-SP PELABUHAN RATU,8003
59808,B150,CNS-BR PADALARANG,1112
59809,B313,CNS-SP MAGELANG,1710
59810,B171,CNS-SP SUBANG,1107
59811,B102,CNS-SP CIBADAK,8003
59812,B188,CNS - Pekayon,1601
59813,B313,CNS-SP MAGELANG,8003
59814,B185,CNS-BR JAKSEL,8003
59815,B141,CNS-SB SOREANG,8003
59816,B110,CNS-BR SERANG,8003
59817,B221,CNS-SB CIKUPA,1103
59818,B221,CNS-SB CIKUPA,1107
59819,B190,CNS-BR TASIKMALAYA,1108
59820,B190,CNS-BR TASIKMALAYA,1101
59821,B134,CNS-SP CIKAMPEK,8201
59822,B134,CNS-SP CIKAMPEK,8207
59823,B130,CNS-BR TAMBUN,1705
59824,B304,CNS-SP SALATIGA,8003
59825,B188,CNS - Pekayon,8003
59826,B143,CNS- M2 KOPO,8003
59827,B194,CNS-SP CIKALONG,8003
59828,B143,CNS- M2 KOPO,1108
59829,B143,CNS- M2 KOPO,1107
59830,B120,CNS-BR JAKUTPUS,8003
59831,B181,CNS-Kebayoran Lama,8003
59832,B220,CNS-BR TANGERANG,1109
59833,B304,CNS-SP SALATIGA,8003
59834,B304,CNS-SP SALATIGA,1710
59835,B140,CNS-BR GEDEBAGE,1701
59836,B140,CNS-BR GEDEBAGE,1707
59837,B140,CNS-BR GEDEBAGE,8201
59838,B300,CNS-BR SEMARANG,1112
59839,B100,CNS-BR SUKABUMI,8207
59840,B313,CNS-SP MAGELANG,1112
59841,B182,CNS-JAKBAR 2,8003
59842,B101,CNS-SP PELABUHAN RATU,8003
59843,B161,CNS-SP INDRAMAYU,8003
59844,B188,CNS - Pekayon,1107
59845,B150,CNS-BR PADALARANG,1601
59846,B171,CNS-SP SUBANG,1711
59847,B190,CNS-BR TASIKMALAYA,1705
59848,B186,CNS-MANGGARAI,8003
59849,B110,CNS-BR SERANG,8003
59850,B182,CNS-JAKBAR 2,1601
59851,B102,CNS-SP CIBADAK,1105
59852,B161,CNS-SP INDRAMAYU,8003
59853,B111,CNS-SP MALIMPING,8003
59854,B305,CNS-SP Brebes,8003
59855,B339,CNS-SB JOMBANG,8003
59856,B163,CNS-SP KUNINGAN,1707
59857,B162,CNS-SP MAJALENGKA,8003
59858,B162,CNS-SP MAJALENGKA,1707
59859,B113,CNS-RANGKASBITUNG,8003
59860,B120,CNS-BR JAKUTPUS,8207
59861,B110,CNS-BR SERANG,8003
59862,B220,CNS-BR TANGERANG,1107
59863,B181,CNS-Kebayoran Lama,1701
59864,B372,CNS-SB TENGGARRONG,8003
59865,B111,CNS-SP MALIMPING,8003
59866,B111,CNS-SP MALIMPING,1111
59867,B310,CNS-BR YOGYAKARTA,1702
59868,B141,CNS-SB SOREANG,1112
59869,B192,CNS-SB BANJAR,8003
59870,B192,CNS-SB BANJAR,1707
59871,B310,CNS-BR YOGYAKARTA,8207
59872,B120,CNS-BR JAKUTPUS,8003
59873,B120,CNS-BR JAKUTPUS,1701
59874,B112,CNS-PANDEGLANG,8003
59875,B161,CNS-SP INDRAMAYU,1705
59876,B190,CNS-BR TASIKMALAYA,8003
59877,B141,CNS-SB SOREANG,8201
59878,B182,CNS-JAKBAR 2,8207
59879,B188,CNS - Pekayon,1103
59880,B188,CNS - Pekayon,1104
59881,B143,CNS- M2 KOPO,1601
59882,B150,CNS-BR PADALARANG,1707
59883,B192,CNS-SB BANJAR,8003
59884,B192,CNS-SB BANJAR,1111
59885,B192,CNS-SB BANJAR,8003
59886,B192,CNS-SB BANJAR,1701
59887,B372,CNS-SB TENGGARRONG,8003
59888,B220,CNS-BR TANGERANG,1711
59889,B194,CNS-SP CIKALONG,1701
59890,B304,CNS-SP SALATIGA,8003
59891,B160,CNS-BR CIREBON,8003
59892,B190,CNS-BR TASIKMALAYA,1107
59893,B134,CNS-SP CIKAMPEK,8207
59894,B134,CNS-SP CIKAMPEK,8201
59895,B304,CNS-SP SALATIGA,8003
59896,B304,CNS-SP SALATIGA,1111
59897,B304,CNS-SP SALATIGA,1112
59898,B171,CNS-SP SUBANG,1103
59899,B143,CNS- M2 KOPO,8003
59900,B160,CNS-BR CIREBON,8207
59901,B130,CNS-BR TAMBUN,1103
59902,B220,CNS-BR TANGERANG,8207
59903,B304,CNS-SP SALATIGA,1702
59904,B140,CNS-BR GEDEBAGE,8201
59905,B140,CNS-BR GEDEBAGE,8207
59906,B140,CNS-BR GEDEBAGE,1701
59907,B132,CNS-SP PURWAKARTA,8003
59908,B130,CNS-BR TAMBUN,8003
59909,B182,CNS-JAKBAR 2,8207
59910,B140,CNS-BR GEDEBAGE,8003
59911,B188,CNS - Pekayon,8201
59912,B192,CNS-SB BANJAR,8003
59913,B310,CNS-BR YOGYAKARTA,8201
59914,B140,CNS-BR GEDEBAGE,8201
59915,B134,CNS-SP CIKAMPEK,8003
59916,B134,CNS-SP CIKAMPEK,1109
59917,B300,CNS-BR SEMARANG,1111
59918,B131,CNS-BR KARAWANG,8003
59919,B120,CNS-BR JAKUTPUS,1705
59920,B338,CNS-SP MOJOKERTO,8003
59921,B150,CNS-BR PADALARANG,1602
59922,B150,CNS-BR PADALARANG,1601
59923,B185,CNS-BR JAKSEL,8003
59924,B171,CNS-SP SUBANG,8003
59925,B140,CNS-BR GEDEBAGE,1701
59926,B143,CNS- M2 KOPO,1705
59927,B182,CNS-JAKBAR 2,8003
59928,B143,CNS- M2 KOPO,8201
59929,B220,CNS-BR TANGERANG,1701
59930,B339,CNS-SB JOMBANG,8003
59931,B101,CNS-SP PELABUHAN RATU,8003
59932,B221,CNS-SB CIKUPA,8003
59933,B220,CNS-BR TANGERANG,1107
59934,B190,CNS-BR TASIKMALAYA,8003
59935,B310,CNS-BR YOGYAKARTA,1710
59936,B188,CNS - Pekayon,8003
59937,B181,CNS-Kebayoran Lama,1112
59938,B181,CNS-Kebayoran Lama,8003
59939,B160,CNS-BR CIREBON,1707
59940,B372,CNS-SB TENGGARRONG,8003
59941,B111,CNS-SP MALIMPING,8003
59942,B111,CNS-SP MALIMPING,1112
59943,B134,CNS-SP CIKAMPEK,8003
59944,B191,CNS-SB GARUT,1701
59945,B163,CNS-SP KUNINGAN,1701
59946,B304,CNS-SP SALATIGA,1111
59947,B304,CNS-SP SALATIGA,8003
59948,B188,CNS - Pekayon,1711
59949,B186,CNS-MANGGARAI,1711
59950,B161,CNS-SP INDRAMAYU,1705
59951,B161,CNS-SP INDRAMAYU,1711
59952,B161,CNS-SP INDRAMAYU,8003
59953,B220,CNS-BR TANGERANG,8201
59954,B221,CNS-SB CIKUPA,1707
59955,B305,CNS-SP Brebes,1707
59956,B140,CNS-BR GEDEBAGE,1711
59957,B140,CNS-BR GEDEBAGE,8207
59958,B100,CNS-BR SUKABUMI,8003
59959,B100,CNS-BR SUKABUMI,1112
59960,B182,CNS-JAKBAR 2,1701
59961,B190,CNS-BR TASIKMALAYA,8003
59962,B192,CNS-SB BANJAR,8003
59963,B186,CNS-MANGGARAI,8003
59964,B112,CNS-PANDEGLANG,1701
59965,B194,CNS-SP CIKALONG,8003
59966,B304,CNS-SP SALATIGA,8003
59967,B163,CNS-SP KUNINGAN,8003
59968,B171,CNS-SP SUBANG,8003
59969,B182,CNS-JAKBAR 2,1701
59970,B131,CNS-BR KARAWANG,8003
59971,B141,CNS-SB SOREANG,1701
59972,B134,CNS-SP CIKAMPEK,8003
59973,B185,CNS-BR JAKSEL,8003
59974,B100,CNS-BR SUKABUMI,8201
59975,B141,CNS-SB SOREANG,8003
59976,B150,CNS-BR PADALARANG,1701
59977,B171,CNS-SP SUBANG,8003
59978,B163,CNS-SP KUNINGAN,8003
59979,B160,CNS-BR CIREBON,8003
59980,B100,CNS-BR SUKABUMI,8201
59981,B142,CNS-SB SUMEDANG,1701
59982,B140,CNS-BR GEDEBAGE,8201
59983,B101,CNS-SP PELABUHAN RATU,8003
59984,B102,CNS-SP CIBADAK,1105
59985,B113,CNS-RANGKASBITUNG,1109
59986,B161,CNS-SP INDRAMAYU,8003
59987,B338,CNS-SP MOJOKERTO,8003
59988,B132,CNS-SP PURWAKARTA,8003
59989,B192,CNS-SB BANJAR,8003
59990,B310,CNS-BR YOGYAKARTA,8207
59991,B134,CNS-SP CIKAMPEK,8003
59992,B300,CNS-BR SEMARANG,1111
59993,B161,CNS-SP INDRAMAYU,8003
59994,B181,CNS-Kebayoran Lama,1103
59995,B181,CNS-Kebayoran Lama,8003
59996,B181,CNS-Kebayoran Lama,1107
59997,B181,CNS-Kebayoran Lama,1707
59998,B185,CNS-BR JAKSEL,8003
59999,B185,CNS-BR JAKSEL,1111
60000,B171,CNS-SP SUBANG,1707
60001,B143,CNS- M2 KOPO,1701
60002,B143,CNS- M2 KOPO,1711
60003,B190,CNS-BR TASIKMALAYA,1112
60004,B111,CNS-SP MALIMPING,8003
60005,B102,CNS-SP CIBADAK,8003
60006,B188,CNS - Pekayon,1601
60007,B188,CNS - Pekayon,1602
60008,B188,CNS - Pekayon,1601
60009,B188,CNS - Pekayon,1602
60010,B188,CNS - Pekayon,1107
60011,B160,CNS-BR CIREBON,1705
60012,B192,CNS-SB BANJAR,8003
60013,B140,CNS-BR GEDEBAGE,1707
60014,B220,CNS-BR TANGERANG,1711
60015,B112,CNS-PANDEGLANG,1701
60016,B220,CNS-BR TANGERANG,1707
60017,B220,CNS-BR TANGERANG,1701
60018,B194,CNS-SP CIKALONG,8003
60019,B194,CNS-SP CIKALONG,1701
60020,B313,CNS-SP MAGELANG,1702
60021,B191,CNS-SB GARUT,8201
60022,B160,CNS-BR CIREBON,8003
60023,B194,CNS-SP CIKALONG,8003
60024,B304,CNS-SP SALATIGA,8207
60025,B304,CNS-SP SALATIGA,8201
60026,B315,CNS-SB WONOSARI,1702
60027,B221,CNS-SB CIKUPA,8003
60028,B221,CNS-SB CIKUPA,1601
60029,B221,CNS-SB CIKUPA,1602
60030,B221,CNS-SB CIKUPA,1601
60031,B221,CNS-SB CIKUPA,1711
60032,B313,CNS-SP MAGELANG,1601
60033,B100,CNS-BR SUKABUMI,8003
60034,B150,CNS-BR PADALARANG,8003
60035,B185,CNS-BR JAKSEL,8207
60036,B185,CNS-BR JAKSEL,8201
60037,B185,CNS-BR JAKSEL,8207
60038,B185,CNS-BR JAKSEL,1601
60039,B120,CNS-BR JAKUTPUS,1711
60040,B111,CNS-SP MALIMPING,8003
60041,B130,CNS-BR TAMBUN,8003
60042,B182,CNS-JAKBAR 2,8201
60043,B192,CNS-SB BANJAR,8003
60044,B186,CNS-MANGGARAI,8003
60045,B220,CNS-BR TANGERANG,8003
60046,B221,CNS-SB CIKUPA,1109
60047,B160,CNS-BR CIREBON,8003
60048,B150,CNS-BR PADALARANG,1107
60049,B186,CNS-MANGGARAI,8003
60050,B163,CNS-SP KUNINGAN,8003
60051,B110,CNS-BR SERANG,1601
60052,B194,CNS-SP CIKALONG,8003
60053,B304,CNS-SP SALATIGA,8003
60054,B101,CNS-SP PELABUHAN RATU,8003
60055,B190,CNS-BR TASIKMALAYA,8003
60056,B142,CNS-SB SUMEDANG,8003
60057,B162,CNS-SP MAJALENGKA,8003
60058,B171,CNS-SP SUBANG,8003
60059,B330,CNS-BR KRIAN,8207
60060,B131,CNS-BR KARAWANG,8003
60061,B102,CNS-SP CIBADAK,1602
60062,B185,CNS-BR JAKSEL,8003
60063,B110,CNS-BR SERANG,8003
60064,B310,CNS-BR YOGYAKARTA,1710
60065,B102,CNS-SP CIBADAK,8003
60066,B181,CNS-Kebayoran Lama,8003
60067,B334,CNS-SB MADIUN,8003
60068,B191,CNS-SB GARUT,8201
60069,B194,CNS-SP CIKALONG,1701
60070,B186,CNS-MANGGARAI,8003
60071,B110,CNS-BR SERANG,8003
60072,B221,CNS-SB CIKUPA,1107
60073,B160,CNS-BR CIREBON,1602
60074,B160,CNS-BR CIREBON,1601
60075,B182,CNS-JAKBAR 2,1602
60076,B143,CNS- M2 KOPO,1705
60077,B141,CNS-SB SOREANG,1702
60078,B171,CNS-SP SUBANG,8003
60079,B160,CNS-BR CIREBON,8003
60080,B188,CNS - Pekayon,8003
60081,B160,CNS-BR CIREBON,8003
60082,B143,CNS- M2 KOPO,1108
60083,B143,CNS- M2 KOPO,1107
60084,B120,CNS-BR JAKUTPUS,1701
60085,B186,CNS-MANGGARAI,8003
60086,B110,CNS-BR SERANG,1109
60087,B110,CNS-BR SERANG,1701
60088,B194,CNS-SP CIKALONG,8003
60089,B305,CNS-SP Brebes,8003
60090,B304,CNS-SP SALATIGA,8003
60091,B304,CNS-SP SALATIGA,1112
60092,B101,CNS-SP PELABUHAN RATU,8003
60093,B142,CNS-SB SUMEDANG,8003
60094,B120,CNS-BR JAKUTPUS,8207
60095,B191,CNS-SB GARUT,1711
60096,B330,CNS-BR KRIAN,8207
60097,B330,CNS-BR KRIAN,8201
60098,B120,CNS-BR JAKUTPUS,8003
60099,B120,CNS-BR JAKUTPUS,8207
60100,B338,CNS-SP MOJOKERTO,8003
60101,B110,CNS-BR SERANG,8003
60102,B102,CNS-SP CIBADAK,8003
60103,B182,CNS-JAKBAR 2,8003
60104,B110,CNS-BR SERANG,8003
60105,B220,CNS-BR TANGERANG,1109
60106,B150,CNS-BR PADALARANG,1111
60107,B150,CNS-BR PADALARANG,8003
60108,B193,CNS-SP PAMEUNGPEUK,8003
60109,B132,CNS-SP PURWAKARTA,8003
60110,B334,CNS-SB MADIUN,8003
60111,B111,CNS-SP MALIMPING,8003
60112,B111,CNS-SP MALIMPING,1111
60113,B140,CNS-BR GEDEBAGE,1705
60114,B134,CNS-SP CIKAMPEK,8003
60115,B300,CNS-BR SEMARANG,1112
60116,B305,CNS-SP Brebes,1710
60117,B120,CNS-BR JAKUTPUS,1711
60118,B100,CNS-BR SUKABUMI,8207
60119,B163,CNS-SP KUNINGAN,1107
60120,B142,CNS-SB SUMEDANG,1701
60121,B162,CNS-SP MAJALENGKA,1701
60122,B132,CNS-SP PURWAKARTA,1103
60123,B132,CNS-SP PURWAKARTA,8003
60124,B141,CNS-SB SOREANG,8201
60125,B102,CNS-SP CIBADAK,1107
60126,B150,CNS-BR PADALARANG,1602
60127,B150,CNS-BR PADALARANG,1601
60128,B150,CNS-BR PADALARANG,1602
60129,B150,CNS-BR PADALARANG,1601
60130,B300,CNS-BR SEMARANG,8003
60131,B143,CNS- M2 KOPO,1111
60132,B304,CNS-SP SALATIGA,8003
60133,B339,CNS-SB JOMBANG,8003
60134,B163,CNS-SP KUNINGAN,1707
60135,B150,CNS-BR PADALARANG,1701
60136,B190,CNS-BR TASIKMALAYA,8003
60137,B338,CNS-SP MOJOKERTO,1702
60138,B161,CNS-SP INDRAMAYU,8003
60139,B334,CNS-SB MADIUN,8003
60140,B102,CNS-SP CIBADAK,1701
60141,B161,CNS-SP INDRAMAYU,8201
60142,B161,CNS-SP INDRAMAYU,8207
60143,B161,CNS-SP INDRAMAYU,1601
60144,B190,CNS-BR TASIKMALAYA,8003
60145,B130,CNS-BR TAMBUN,8003
60146,B140,CNS-BR GEDEBAGE,8003
60147,B188,CNS - Pekayon,1104
60148,B188,CNS - Pekayon,1103
60149,B143,CNS- M2 KOPO,1602
60150,B150,CNS-BR PADALARANG,1707
60151,B188,CNS - Pekayon,8201
60152,B192,CNS-SB BANJAR,8003
60153,B141,CNS-SB SOREANG,8207
60154,B100,CNS-BR SUKABUMI,8003
60155,B150,CNS-BR PADALARANG,8003
60156,B191,CNS-SB GARUT,8003
60157,B185,CNS-BR JAKSEL,8207
60158,B185,CNS-BR JAKSEL,8201
60159,B185,CNS-BR JAKSEL,8207
60160,B185,CNS-BR JAKSEL,1602
60161,B185,CNS-BR JAKSEL,1601
60162,B192,CNS-SB BANJAR,8003
60163,B186,CNS-MANGGARAI,8003
60164,B110,CNS-BR SERANG,1701
60165,B161,CNS-SP INDRAMAYU,1107
60166,B304,CNS-SP SALATIGA,1702
60167,B140,CNS-BR GEDEBAGE,8201
60168,B134,CNS-SP CIKAMPEK,1707
60169,B185,CNS-BR JAKSEL,8003
60170,B338,CNS-SP MOJOKERTO,8003
60171,B110,CNS-BR SERANG,8003
60172,B334,CNS-SB MADIUN,8003
60173,B101,CNS-SP PELABUHAN RATU,8003
60174,B161,CNS-SP INDRAMAYU,8003
60175,B181,CNS-Kebayoran Lama,1103
60176,B181,CNS-Kebayoran Lama,8003
60177,B190,CNS-BR TASIKMALAYA,1707
60178,B185,CNS-BR JAKSEL,8003
60179,B134,CNS-SP CIKAMPEK,1701
60180,B220,CNS-BR TANGERANG,8003
60181,B132,CNS-SP PURWAKARTA,1701
60182,B171,CNS-SP SUBANG,1111
60183,B221,CNS-SB CIKUPA,1112
60184,B221,CNS-SB CIKUPA,1109
60185,B160,CNS-BR CIREBON,1601
60186,B134,CNS-SP CIKAMPEK,8003
60187,B221,CNS-SB CIKUPA,8201
60188,B338,CNS-SP MOJOKERTO,8003
60189,B134,CNS-SP CIKAMPEK,8003
60190,B150,CNS-BR PADALARANG,1601
60191,B150,CNS-BR PADALARANG,1602
60192,B221,CNS-SB CIKUPA,1107
60193,B192,CNS-SB BANJAR,8003
60194,B188,CNS - Pekayon,8003
60195,B160,CNS-BR CIREBON,8003
60196,B102,CNS-SP CIBADAK,8003
60197,B100,CNS-BR SUKABUMI,8003
60198,B150,CNS-BR PADALARANG,8003
60199,B191,CNS-SB GARUT,8207
60200,B347,CNS-SB NGAWI,1710
60201,B140,CNS-BR GEDEBAGE,8201
60202,B101,CNS-SP PELABUHAN RATU,8003
60203,B101,CNS-SP PELABUHAN RATU,1112
60204,B150,CNS-BR PADALARANG,1701
60205,B171,CNS-SP SUBANG,8003
60206,B120,CNS-BR JAKUTPUS,1701
60207,B330,CNS-BR KRIAN,8201
60208,B163,CNS-SP KUNINGAN,8003
60209,B171,CNS-SP SUBANG,1108
60210,B185,CNS-BR JAKSEL,8003
60211,B193,CNS-SP PAMEUNGPEUK,1112
60212,B193,CNS-SP PAMEUNGPEUK,8003
60213,B185,CNS-BR JAKSEL,1701
60214,B310,CNS-BR YOGYAKARTA,1710
60215,B143,CNS- M2 KOPO,8003
60216,B130,CNS-BR TAMBUN,1105
60217,B132,CNS-SP PURWAKARTA,8003
60218,B338,CNS-SP MOJOKERTO,8003
60219,B132,CNS-SP PURWAKARTA,8003
60220,B338,CNS-SP MOJOKERTO,8003
60221,B220,CNS-BR TANGERANG,1107
60222,B110,CNS-BR SERANG,8003
60223,B171,CNS-SP SUBANG,1707
60224,B220,CNS-BR TANGERANG,1107
60225,B190,CNS-BR TASIKMALAYA,8003
60226,B102,CNS-SP CIBADAK,8003
60227,B185,CNS-BR JAKSEL,8003
60228,B141,CNS-SB SOREANG,8003
60229,B113,CNS-RANGKASBITUNG,8003
60230,B221,CNS-SB CIKUPA,1107
60231,B221,CNS-SB CIKUPA,1705
60232,B221,CNS-SB CIKUPA,1711
60233,B171,CNS-SP SUBANG,1701
60234,B150,CNS-BR PADALARANG,8201
60235,B140,CNS-BR GEDEBAGE,8003
60236,B142,CNS-SB SUMEDANG,1705
60237,B150,CNS-BR PADALARANG,1107
60238,B150,CNS-BR PADALARANG,1108
60239,B143,CNS- M2 KOPO,8201
60240,B130,CNS-BR TAMBUN,1103
60241,B188,CNS - Pekayon,1107
60242,B300,CNS-BR SEMARANG,8003
60243,B194,CNS-SP CIKALONG,8003
60244,B101,CNS-SP PELABUHAN RATU,8003
60245,B190,CNS-BR TASIKMALAYA,8003
60246,B330,CNS-BR KRIAN,8201
60247,B120,CNS-BR JAKUTPUS,8003
60248,B190,CNS-BR TASIKMALAYA,8003
60249,B162,CNS-SP MAJALENGKA,8003
60250,B120,CNS-BR JAKUTPUS,1701
60251,B131,CNS-BR KARAWANG,8003
60252,B141,CNS-SB SOREANG,1701
60253,B100,CNS-BR SUKABUMI,8207
60254,B310,CNS-BR YOGYAKARTA,1710
60255,B143,CNS- M2 KOPO,8003
60256,B150,CNS-BR PADALARANG,8201
60257,B150,CNS-BR PADALARANG,8207
60258,B150,CNS-BR PADALARANG,8201
60259,B131,CNS-BR KARAWANG,1701
60260,B132,CNS-SP PURWAKARTA,8003
60261,B220,CNS-BR TANGERANG,8003
60262,B190,CNS-BR TASIKMALAYA,8003
60263,B102,CNS-SP CIBADAK,8003
60264,B188,CNS - Pekayon,8003
60265,B143,CNS- M2 KOPO,8207
60266,B186,CNS-MANGGARAI,1711
60267,B112,CNS-PANDEGLANG,1112
60268,B182,CNS-JAKBAR 2,1711
60269,B182,CNS-JAKBAR 2,8003
60270,B112,CNS-PANDEGLANG,1111
60271,B372,CNS-SB TENGGARRONG,8003
60272,B134,CNS-SP CIKAMPEK,8003
60273,B300,CNS-BR SEMARANG,1111
60274,B100,CNS-BR SUKABUMI,8201
60275,B120,CNS-BR JAKUTPUS,1104
60276,B313,CNS-SP MAGELANG,8003
60277,B181,CNS-Kebayoran Lama,8003
60278,B160,CNS-BR CIREBON,1711
60279,B134,CNS-SP CIKAMPEK,8201
60280,B134,CNS-SP CIKAMPEK,8207
60281,B304,CNS-SP SALATIGA,1111
60282,B334,CNS-SB MADIUN,8003
60283,B220,CNS-BR TANGERANG,8207
60284,B304,CNS-SP SALATIGA,8201
60285,B304,CNS-SP SALATIGA,8207
60286,B110,CNS-BR SERANG,8003
60287,B101,CNS-SP PELABUHAN RATU,1701
60288,B100,CNS-BR SUKABUMI,1112
60289,B150,CNS-BR PADALARANG,8003
60290,B185,CNS-BR JAKSEL,8207
60291,B182,CNS-JAKBAR 2,1701
60292,B182,CNS-JAKBAR 2,1711
60293,B182,CNS-JAKBAR 2,1707
60294,B143,CNS- M2 KOPO,1707
60295,B111,CNS-SP MALIMPING,8003
60296,B141,CNS-SB SOREANG,1701
60297,B181,CNS-Kebayoran Lama,1711
60298,B141,CNS-SB SOREANG,8201
60299,B192,CNS-SB BANJAR,8003
60300,B161,CNS-SP INDRAMAYU,1705
60301,B140,CNS-BR GEDEBAGE,1702
60302,B161,CNS-SP INDRAMAYU,1107
60303,B161,CNS-SP INDRAMAYU,1108
60304,B305,CNS-SP Brebes,8003
60305,B120,CNS-BR JAKUTPUS,8201
60306,B338,CNS-SP MOJOKERTO,8003
60307,B310,CNS-BR YOGYAKARTA,1710
60308,B182,CNS-JAKBAR 2,8003
60309,B334,CNS-SB MADIUN,8003
60310,B111,CNS-SP MALIMPING,1111
60311,B134,CNS-SP CIKAMPEK,8003
60312,B305,CNS-SP Brebes,1710
60313,B132,CNS-SP PURWAKARTA,1103
60314,B313,CNS-SP MAGELANG,1111
60315,B120,CNS-BR JAKUTPUS,1103
60316,B120,CNS-BR JAKUTPUS,1104
60317,B182,CNS-JAKBAR 2,8003
60318,B140,CNS-BR GEDEBAGE,8207
60319,B182,CNS-JAKBAR 2,1711
60320,B182,CNS-JAKBAR 2,1107
60321,B101,CNS-SP PELABUHAN RATU,8003
60322,B150,CNS-BR PADALARANG,1111
60323,B150,CNS-BR PADALARANG,1707
60324,B171,CNS-SP SUBANG,1107
60325,B102,CNS-SP CIBADAK,1105
60326,B141,CNS-SB SOREANG,1711
60327,B113,CNS-RANGKASBITUNG,8003
60328,B113,CNS-RANGKASBITUNG,1109
60329,B100,CNS-BR SUKABUMI,8201
60330,B100,CNS-BR SUKABUMI,8207
60331,B182,CNS-JAKBAR 2,1107
60332,B101,CNS-SP PELABUHAN RATU,8003
60333,B150,CNS-BR PADALARANG,1601
60334,B185,CNS-BR JAKSEL,8003
60335,B188,CNS - Pekayon,8003
60336,B194,CNS-SP CIKALONG,1701
60337,B186,CNS-MANGGARAI,8003
60338,B221,CNS-SB CIKUPA,1107
60339,B111,CNS-SP MALIMPING,1707
60340,B141,CNS-SB SOREANG,1702
60341,B190,CNS-BR TASIKMALAYA,1108
